"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"Length";"Description"
"NRRL3_01546";2232.5120992565;0.27019116368219;0.103098793582667;2.62070150671108;0.0087749054838137;0.0353202302424853;2646;"condensin complex subunit 2-like protein"
"NRRL3_04542";102.574112542417;0.820551668531984;0.313050917840413;2.62114442657627;0.00876351271363626;0.0353202302424853;1278;"protein kinase domain-containing protein"
"NRRL3_07102";1748.10772237602;0.304745045937073;0.116274000613602;2.62092165341238;0.00876924122449875;0.0353202302424853;798;"factor-induced gene 1 protein-like protein "
"NRRL3_08415";548.671366365987;-0.467060932688137;0.178193290202634;-2.62109158070439;0.00876487131865622;0.0353202302424853;750;"exoribonuclease domain-containing protein"
"NRRL3_09954";210.794310858321;0.637162490956422;0.243129000127348;2.62067663924371;0.00877554551617261;0.0353202302424853;651;"hypothetical protein"
"NRRL3_04525";1187.74908172086;-0.346914183303232;0.132393119566236;-2.62033393003986;0.00878437032542411;0.0353296997006359;1299;"CRAL-TRIO domain-containing protein"
"NRRL3_06437";2379.81247123424;-0.275215711531802;0.105031834496177;-2.62030757486027;0.00878504930315378;0.0353296997006359;7308;"THO complex subunit 2 domain-containing protein"
"NRRL3_02558";1389.8251318292;0.316708972921749;0.120916802506138;2.61923046555645;0.00881283858030536;0.0354023008639533;1380;"methionine aminopeptidase"
"NRRL3_03509";738.473100898703;0.355800142341347;0.13583371449736;2.61938020069577;0.00880897073944462;0.0354023008639533;2082;"magnesium transporter NIPA-like protein"
"NRRL3_04343";559.181121717232;-0.409739536631105;0.156437423461781;-2.61919128789032;0.00881385083749874;0.0354023008639533;513;"transmembrane protein 97-like protein"
"NRRL3_05971";1016.75757010513;-0.441966328646835;0.168797277031431;-2.61832617456583;0.00883622978544598;0.0354777677813863;426;"ergosterol biosynthetic protein"
"NRRL3_08038";3590.69163322101;0.264388805358175;0.101011792953733;2.61740533087334;0.00886010613979398;0.035559183089888;2121;"phosphoinositide phosphatase"
"NRRL3_02376";1957.19051521276;0.300740394636694;0.114916527162882;2.61703344211251;0.00886976508839745;0.0355834952653086;2235;"transient receptor potential channel-like protein"
"NRRL3_00855";287.641992830695;0.69671101121669;0.266251851053433;2.6167367793318;0.00887747695995805;0.0355999796434032;867;"uncharacterized protein"
"NRRL3_02470";165.927334953239;-0.743035416037061;0.284100744422238;-2.61539411854811;0.00891245493060842;0.0357257473303618;834;"uncharacterized protein"
"NRRL3_03875";30.3417914840166;1.61400937646643;0.617382237682455;2.61427893119365;0.00894160046260064;0.035828043053916;1749;"amino acid/polyamine transporter I family protein"
"NRRL3_03142";1699.19229845974;-0.356527836564774;0.136512864889627;-2.6116793963194;0.00900987029978836;0.0360773742312084;285;"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2"
"NRRL3_11648";738.300161426057;0.380757702552912;0.145793033846735;2.61163165692253;0.00901112838808038;0.0360773742312084;831;"hypothetical protein"
"NRRL3_05464";57.8463223783595;-1.78989782361852;0.685471295154568;-2.61119296500215;0.00902269669221291;0.0361090587346115;321;"hypothetical protein"
"NRRL3_06473";1095.34670657375;-0.442906433037676;0.169649168589574;-2.6107197383866;0.00903519054245742;0.0361444201417092;1497;"4-aminobutyrate aminotransferase"
"NRRL3_00194";543.074386461957;-0.551983249392981;0.211495546815786;-2.60990483111099;0.00905674145219321;0.0362013196962464;1188;"squalene/phytoene synthase family protein"
"NRRL3_11538";2327.73593531049;-0.27821408962201;0.106597581069623;-2.60994749440231;0.0090556120480093;0.0362013196962464;4008;"Ran binding domain-containing protein"
"NRRL3_08486";349.998799526885;-0.485318420895437;0.185975839342999;-2.60957779574987;0.00906540307516151;0.0362212890358556;1224;"DNA binding domain-containing protein"
"NRRL3_05761";558.575311617072;-0.400832927493493;0.153646586470795;-2.60879813017963;0.00908608257685019;0.0362892408819146;1098;"arginine-hydroxylase, mitochondrial"
"NRRL3_05136";451.208435843698;-0.466742482983848;0.179030764158056;-2.60705183926818;0.00913255329327864;0.0364601046831864;930;"RNA exonuclease"
"NRRL3_02844";46.6465154525362;1.35941615846994;0.521493633343311;2.60677421842081;0.00913996060231508;0.0364749397057655;1401;"FAD linked oxidase, N-terminal domain-containing protein"
"NRRL3_02270";643.813020195856;-0.392394488494978;0.150562199193726;-2.60619525084175;0.00915542551675539;0.0365219053415664;1791;"asparagine synthase domain-containing protein"
"NRRL3_08066";735.211471911056;-0.361207691044248;0.138609956588643;-2.60592889525401;0.00916254803331413;0.0365355678438971;3750;"vacuolar cation-chloride cotransporter"
"NRRL3_03473";275.77262899825;-0.663497662766517;0.254738005706916;-2.60462768767175;0.00919741429296417;0.0366598025932953;1152;"hypothetical protein"
"NRRL3_10802";2069.16858041003;-0.282426926654208;0.108555573995302;-2.60168056102242;0.00927682164808834;0.0369614010906294;570;"polyadenylate-binding protein"
"NRRL3_05263";15477.0051996249;-0.479675949775801;0.184419368827812;-2.6010063521238;0.00929507328680245;0.0370191935295828;1242;"isocitrate dehydrogenase [NADP]"
"NRRL3_04432";4777.67711390195;-0.24322578108074;0.0935448137554653;-2.60009904682214;0.00931968569399334;0.0371022620235086;1047;"electron transfer flavoprotein subunit alpha/FixB-like protein"
"NRRL3_01370";11.4136254217943;-3.81790479446697;1.46944520334728;-2.59819473755816;0.0093715329423597;0.0372936435777109;771;"serine hydrolase Fsh domain-containing protein"
"NRRL3_07952";208.05110978449;0.617061036656031;0.237518386572555;2.59795060736292;0.00937819827276742;0.0372961186000482;1404;"phytase PhyA, extracellular"
"NRRL3_10439";1973.43898611862;0.490138137552862;0.188667381430909;2.59789548058339;0.00937970394910635;0.0372961186000482;1038;"hypothetical protein"
"NRRL3_07305";705.695959657433;-0.44595590061885;0.171717373378102;-2.59703425370307;0.0094032546347536;0.037374722061947;3825;"deoxyhypusine synthase-like protein"
"NRRL3_11405";410.489446023653;0.581141165848449;0.223786605487668;2.59685410832363;0.00940818746694425;0.0373792924651693;1551;"aldehyde dehydrogenase"
"NRRL3_09704";62.2923227983868;1.0850089628874;0.418102603384819;2.59507822745787;0.00945693921577715;0.0375578844015651;1044;"CHAT domain-containing protein"
"NRRL3_06755";1603.24512356406;-0.450261297864417;0.173557310267964;-2.59430903353615;0.00947812508434026;0.0376268999430961;1005;"methylenetetrahydrofolate dehydrogenase "
"NRRL3_00834";75.5000195116653;-0.9716243858726;0.374608066758042;-2.59370919126567;0.00949467587432255;0.0376774667928438;1566;"major facilitator superfamily, sugar/inositol transporter-like protein"
"NRRL3_00393";66.2335329429915;-1.02756548338134;0.396661531723804;-2.59053475368728;0.00958269451725511;0.0379808355092675;1143;"hypothetical protein"
"NRRL3_05054";5486.7444682346;0.279361718793416;0.107832037311805;2.59071168233258;0.00957776968190135;0.0379808355092675;981;"oligosaccharyl transferase complex, subunit OST3/OST6-like protein"
"NRRL3_10570";1967.4724772413;0.280318036625017;0.108214268754851;2.59039810415437;0.00958649972271157;0.0379808355092675;1161;"TLC domain-containing protein "
"NRRL3_11678";41.4593061853283;-1.39759983302381;0.539492232795445;-2.59058378983879;0.00958132936250847;0.0379808355092675;726;"oxidase UstYa-like protein"
"NRRL3_09567";53.8653413189495;1.15717568324864;0.446775827002031;2.59005884676787;0.00959595266426637;0.0380030494090645;966;"S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein"
"NRRL3_05857";1337.51989388439;0.374129938212693;0.144485220550322;2.58939936408505;0.00961435202727268;0.0380606620118114;2019;"hypothetical protein"
"NRRL3_03526";2080.48852041959;2.09851200250079;0.810781810889476;2.58825737617201;0.00964628753859818;0.0381259868675555;1500;"L-ornithine N(5)-monooxygenase"
"NRRL3_07644";255.83553533386;-0.530191502066223;0.204830767455607;-2.58843682837409;0.00964126293189495;0.0381259868675555;4215;"hypothetical protein"
"NRRL3_09158";175.360553125477;-0.671316490373202;0.259345505497027;-2.58850250397302;0.00963942461853865;0.0381259868675555;270;"cytochrome c oxidase assembly Pet117-like protein, mitochondrial"
"NRRL3_10639";437.382585814664;-0.459668774448402;0.177589218761183;-2.58838220954478;0.00964279199532646;0.0381259868675555;1023;"membrane insertase OXA1/ALB3/YidC family protein"
"NRRL3_03707";2437.18872595504;0.299628737795322;0.115928069686359;2.58460904771348;0.00974894705105301;0.0385163317918652;2499;"GTPase-activating protein"
"NRRL3_10625";2243.67810242079;0.283897085372971;0.109927574243631;2.5825830081884;0.00980637686606066;0.0387277417320325;1341;"metacaspase"
"NRRL3_01529";7058.04002100461;-0.289761989716431;0.112226966637083;-2.58192837603334;0.00982499730791012;0.0387857764280703;1116;"phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited"
"NRRL3_08431";2620.74656310177;0.291821904953972;0.113096269361424;2.5802964730993;0.00987155259884437;0.0389539980947209;1200;"endoplasmic reticulum vesicle transporter, C-terminal domain-containing protein"
"NRRL3_05137";1603.58893063969;-0.327951876464229;0.127127147320347;-2.57971553186688;0.00988817319806879;0.0389904726071038;1290;"ribosome biogenesis protein Nop53-like protein"
"NRRL3_10466";2274.73736679946;-0.326490809676825;0.1265684221858;-2.57955976726598;0.00989263382511986;0.0389904726071038;312;"hypothetical protein"
"NRRL3_10635";32950.6257746842;-0.31358424027584;0.121559160512519;-2.57968415505423;0.0098890715909278;0.0389904726071038;327;"60S acidic ribosomal protein P1"
"NRRL3_03543";82.4382424513614;-0.887338648524656;0.344349563933124;-2.57685428257719;0.00997039723385094;0.0392812978738761;1260;"hypothetical protein"
"NRRL3_00615";884.441583153135;-0.381490080467253;0.148073360412413;-2.5763586333472;0.00998470248616331;0.0393219789819768;960;"3-hydroxybutyryl CoA dehydrogenase-like protein"
"NRRL3_01523";4753.4554467511;0.24006664120973;0.0932016135095672;2.57577773785093;0.0100014913525245;0.0393672883928171;1707;"glucosidase 2 subunit beta protein-like protein"
"NRRL3_10569";3790.76399673575;0.319958315295777;0.124222613878751;2.57568493614275;0.0100041758075462;0.0393672883928171;6780;"armadillo-type fold protein"
"NRRL3_01559";4684.08784966635;-0.27958342095705;0.108640005476427;-2.57348496744797;0.0100680020452441;0.0396026784271722;1575;"cytochrome P450"
"NRRL3_07975";38.4077443762325;1.47199048193975;0.572123863189617;2.57285279752768;0.0100864097241846;0.039659297447142;1800;"beta-glucosidase"
"NRRL3_04112";2136.78953441812;-1.06250940314142;0.413104102481377;-2.57201368071459;0.0101108896237037;0.0397397376180655;1959;"L-arabonate dehydratase"
"NRRL3_09639";409.291388757042;0.537082609833067;0.208856224039897;2.57154227652067;0.0101246652883063;0.0397780587331034;1737;"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial"
"NRRL3_04766";4838.75582780133;-0.276195800658501;0.107463865284234;-2.57012717649773;0.0101661186514243;0.0399250470567262;2697;"mitochondrial respiratory chain complexes assembly protein"
"NRRL3_00034";353.322968365296;0.531018971610489;0.206707962318785;2.5689333185509;0.0102012084850411;0.0400310329788287;1656;"fungal-specific transcription factor"
"NRRL3_06402";1188.83378685636;0.334928502440115;0.130373946783971;2.56898337974756;0.0101997349248986;0.0400310329788287;648;"tetratricopeptide-like helical domain-containing protein"
"NRRL3_06445";44.7928018412566;-1.34419444384353;0.523888242241999;-2.56580380214491;0.0102937034338411;0.0403779609487033;1302;"hypothetical protein"
"NRRL3_02166";227.079079292108;-0.57653368371694;0.224722472528043;-2.56553640243966;0.0103016411189874;0.0403930618637756;1134;"cytochrome b5-like heme/steroid binding domain-containing protein"
"NRRL3_09981";51387.5076082972;-0.297685673035197;0.116057931643662;-2.56497482609974;0.0103183290916393;0.0404424473441048;1476;"6-phosphogluconate dehydrogenase"
"NRRL3_08128";1313.26922990977;-0.361508642570919;0.140952236050052;-2.56475989811575;0.0103247223201133;0.0404514596530689;4011;"elongator complex subunit Iki3-like protein"
"NRRL3_01380";136.933320665078;0.772527831805701;0.301303234425371;2.56395465942815;0.0103487062354464;0.0405293564456783;4527;"ABC transporter type 1, transmembrane domain-containing protein"
"NRRL3_03166";44.8938985056724;1.36472612353407;0.532325680416272;2.56370521607538;0.0103561459206259;0.0405424238675533;789;"P-loop containing nucleoside triphosphate hydrolase domain-containing protein"
"NRRL3_09048";5442.05047395515;-0.245315929459792;0.0957706668386705;-2.5614933837;0.0104223226430659;0.0407853346677758;1419;"squalene synthase"
"NRRL3_08593";1275.65847734028;0.358640072366559;0.140036352171404;2.56104980460778;0.0104356394740907;0.0408212801438994;1293;"cation efflux transporter family protein"
"NRRL3_07634";171.883526724492;-0.663361276522954;0.259053322466441;-2.56071325473499;0.010445753244656;0.0408446726594561;813;"hypothetical protein"
"NRRL3_01915";1078.41917860289;-0.443313419135651;0.173227179688176;-2.55914470196682;0.0104930054675898;0.0410132068929015;1557;"GNAT-type acetyltransferase"
"NRRL3_05097";2211.23145490209;-0.263767624873322;0.103080140488627;-2.5588597728233;0.0105016092590259;0.041030605412588;1677;"ammonium transporter"
"NRRL3_08112";420.774474759727;-0.46432979012597;0.181479161444228;-2.55858461341121;0.0105099239973691;0.0410468612719382;396;"hypothetical protein"
"NRRL3_00869";389.114234597618;0.477005106219692;0.186520523174668;2.55738670523136;0.0105461905460824;0.0411722278885184;1701;"hypothetical protein"
"NRRL3_09227";2544.4025935759;0.256242319598061;0.100227366808967;2.55661031269491;0.0105697551637877;0.0412479268457292;1809;"cystathionine gamma-synthase"
"NRRL3_03646";1681.94682011978;0.283556023981293;0.110932223264281;2.55611954432535;0.0105846748288124;0.0412898428675466;582;"calcineurin regulatory subunit"
"NRRL3_07016";1611.073678793;0.332427599585117;0.1300596518968;2.55596255054483;0.0105894514905679;0.0412921744981459;1950;"carbohydrate-binding module family 48 protein"
"NRRL3_01065";88.0522025413728;0.849841238098836;0.33258376229596;2.55526978296246;0.010610552403913;0.0413581334528852;789;"short-chain dehydrogenase/reductase family protein"
"NRRL3_09323";883.88270654336;-0.354600108728656;0.138852523267761;-2.55378944785073;0.0106557670987883;0.0415179947567537;1011;"surfeit locus 1-like protein"
"NRRL3_07747";1320.86898744913;-0.315225412381971;0.123456940186481;-2.55332273670338;0.0106700575973102;0.0415572877883413;657;"frataxin-like protein"
"NRRL3_09122";260.436081902725;0.517976944600938;0.20296593632783;2.55203880006891;0.0107094591650764;0.041694312848747;1596;"hypothetical protein"
"NRRL3_10415";1918.07534355861;-0.37694753276058;0.147729870818983;-2.5515999619499;0.0107229559055596;0.0417304164249051;2307;"pre-mRNA splicing factor ATP-dependent RNA helicase"
"NRRL3_05887";10557.7599134964;-0.232932781452189;0.0913550892440679;-2.54975156151264;0.0107799707650106;0.0419244883730591;687;"ATP synthase, F1F0 complex, subunit OSCP, mitochondrial"
"NRRL3_11724";25.2106102399722;-1.73283358699251;0.679620340812377;-2.5497082458144;0.0107813100856131;0.0419244883730591;774;"hypothetical protein"
"NRRL3_02503";623.803192249328;-0.395592633666421;0.155210859395301;-2.54874327226615;0.0108111854308202;0.0420241240133496;1629;"tRNA-dihydrouridine synthase"
"NRRL3_04574";6.61705160903036;-4.60933085046414;1.80893524315626;-2.54809057864432;0.0108314343651307;0.0420862772166167;624;"hypothetical protein"
"NRRL3_09521";12.5961263713262;-2.55621657375998;1.00333599484986;-2.54771740162925;0.0108430268170077;0.0421147594256498;1902;"hypothetical protein"
"NRRL3_09418";48.2049844186758;1.18922553285251;0.46681365567822;2.54753801305302;0.0108486033065105;0.0421198621892455;894;"aminoglycoside phosphotransferase domain-containing protein"
