TXNAME	GENEID
jgi|Aspni_NRRL3_1|10163|NRRL3_10163	NRRL3_10163
jgi|Aspni_NRRL3_1|10164|NRRL3_10164	NRRL3_10164
jgi|Aspni_NRRL3_1|10165|NRRL3_10165	NRRL3_10165
jgi|Aspni_NRRL3_1|10166|NRRL3_10166	NRRL3_10166
jgi|Aspni_NRRL3_1|10167|NRRL3_10167	NRRL3_10167
jgi|Aspni_NRRL3_1|10168|NRRL3_10168	NRRL3_10168
jgi|Aspni_NRRL3_1|10169|NRRL3_10169	NRRL3_10169
jgi|Aspni_NRRL3_1|10170|NRRL3_10170	NRRL3_10170
jgi|Aspni_NRRL3_1|10171|NRRL3_10171	NRRL3_10171
jgi|Aspni_NRRL3_1|10172|NRRL3_10172	NRRL3_10172
jgi|Aspni_NRRL3_1|10173|NRRL3_10173	NRRL3_10173
jgi|Aspni_NRRL3_1|10174|NRRL3_10174	NRRL3_10174
jgi|Aspni_NRRL3_1|10175|NRRL3_10175	NRRL3_10175
jgi|Aspni_NRRL3_1|10176|NRRL3_10176	NRRL3_10176
jgi|Aspni_NRRL3_1|10177|NRRL3_10177	NRRL3_10177
jgi|Aspni_NRRL3_1|10178|NRRL3_10178	NRRL3_10178
jgi|Aspni_NRRL3_1|10179|NRRL3_10179	NRRL3_10179
jgi|Aspni_NRRL3_1|10180|NRRL3_10180	NRRL3_10180
jgi|Aspni_NRRL3_1|10181|NRRL3_10181	NRRL3_10181
jgi|Aspni_NRRL3_1|10182|NRRL3_10182	NRRL3_10182
jgi|Aspni_NRRL3_1|10183|NRRL3_10183	NRRL3_10183
jgi|Aspni_NRRL3_1|10184|NRRL3_10184	NRRL3_10184
jgi|Aspni_NRRL3_1|10185|NRRL3_10185	NRRL3_10185
jgi|Aspni_NRRL3_1|10186|NRRL3_10186	NRRL3_10186
jgi|Aspni_NRRL3_1|10187|NRRL3_10187	NRRL3_10187
jgi|Aspni_NRRL3_1|10188|NRRL3_10188	NRRL3_10188
jgi|Aspni_NRRL3_1|10189|NRRL3_10189	NRRL3_10189
jgi|Aspni_NRRL3_1|10190|NRRL3_10190	NRRL3_10190
jgi|Aspni_NRRL3_1|10191|NRRL3_10191	NRRL3_10191
jgi|Aspni_NRRL3_1|10192|NRRL3_10192	NRRL3_10192
jgi|Aspni_NRRL3_1|10193|NRRL3_10193	NRRL3_10193
jgi|Aspni_NRRL3_1|10194|NRRL3_10194	NRRL3_10194
jgi|Aspni_NRRL3_1|10195|NRRL3_10195	NRRL3_10195
jgi|Aspni_NRRL3_1|10196|NRRL3_10196	NRRL3_10196
jgi|Aspni_NRRL3_1|10197|NRRL3_10197	NRRL3_10197
jgi|Aspni_NRRL3_1|10198|NRRL3_10198	NRRL3_10198
jgi|Aspni_NRRL3_1|10199|NRRL3_10199	NRRL3_10199
jgi|Aspni_NRRL3_1|10200|NRRL3_10200	NRRL3_10200
jgi|Aspni_NRRL3_1|10201|NRRL3_10201	NRRL3_10201
jgi|Aspni_NRRL3_1|10202|NRRL3_10202	NRRL3_10202
jgi|Aspni_NRRL3_1|10203|NRRL3_10203	NRRL3_10203
jgi|Aspni_NRRL3_1|10204|NRRL3_10204	NRRL3_10204
jgi|Aspni_NRRL3_1|10205|NRRL3_10205	NRRL3_10205
jgi|Aspni_NRRL3_1|10206|NRRL3_10206	NRRL3_10206
jgi|Aspni_NRRL3_1|10207|NRRL3_10207	NRRL3_10207
jgi|Aspni_NRRL3_1|10208|NRRL3_10208	NRRL3_10208
jgi|Aspni_NRRL3_1|10209|NRRL3_10209	NRRL3_10209
jgi|Aspni_NRRL3_1|10210|NRRL3_10210	NRRL3_10210
jgi|Aspni_NRRL3_1|10211|NRRL3_10211	NRRL3_10211
jgi|Aspni_NRRL3_1|10212|NRRL3_10212	NRRL3_10212
jgi|Aspni_NRRL3_1|10213|NRRL3_10213	NRRL3_10213
jgi|Aspni_NRRL3_1|10214|NRRL3_10214	NRRL3_10214
jgi|Aspni_NRRL3_1|10215|NRRL3_10215	NRRL3_10215
jgi|Aspni_NRRL3_1|10216|NRRL3_10216	NRRL3_10216
jgi|Aspni_NRRL3_1|10217|NRRL3_10217	NRRL3_10217
jgi|Aspni_NRRL3_1|10218|NRRL3_10218	NRRL3_10218
jgi|Aspni_NRRL3_1|10219|NRRL3_10219	NRRL3_10219
jgi|Aspni_NRRL3_1|10220|NRRL3_10220	NRRL3_10220
jgi|Aspni_NRRL3_1|10221|NRRL3_10221	NRRL3_10221
jgi|Aspni_NRRL3_1|10222|NRRL3_10222	NRRL3_10222
jgi|Aspni_NRRL3_1|10223|NRRL3_10223	NRRL3_10223
jgi|Aspni_NRRL3_1|10224|NRRL3_10224	NRRL3_10224
jgi|Aspni_NRRL3_1|10225|NRRL3_10225	NRRL3_10225
jgi|Aspni_NRRL3_1|10226|NRRL3_10226	NRRL3_10226
jgi|Aspni_NRRL3_1|10227|NRRL3_10227	NRRL3_10227
jgi|Aspni_NRRL3_1|10228|NRRL3_10228	NRRL3_10228
jgi|Aspni_NRRL3_1|10229|NRRL3_10229	NRRL3_10229
jgi|Aspni_NRRL3_1|10230|NRRL3_10230	NRRL3_10230
jgi|Aspni_NRRL3_1|10231|NRRL3_10231	NRRL3_10231
jgi|Aspni_NRRL3_1|10232|NRRL3_10232	NRRL3_10232
jgi|Aspni_NRRL3_1|10233|NRRL3_10233	NRRL3_10233
jgi|Aspni_NRRL3_1|10234|NRRL3_10234	NRRL3_10234
jgi|Aspni_NRRL3_1|10235|NRRL3_10235	NRRL3_10235
jgi|Aspni_NRRL3_1|10236|NRRL3_10236	NRRL3_10236
jgi|Aspni_NRRL3_1|10237|NRRL3_10237	NRRL3_10237
jgi|Aspni_NRRL3_1|10238|NRRL3_10238	NRRL3_10238
jgi|Aspni_NRRL3_1|10239|NRRL3_10239	NRRL3_10239
jgi|Aspni_NRRL3_1|10240|NRRL3_10240	NRRL3_10240
jgi|Aspni_NRRL3_1|10241|NRRL3_10241	NRRL3_10241
jgi|Aspni_NRRL3_1|10242|NRRL3_10242	NRRL3_10242
jgi|Aspni_NRRL3_1|10243|NRRL3_10243	NRRL3_10243
jgi|Aspni_NRRL3_1|10244|NRRL3_10244	NRRL3_10244
jgi|Aspni_NRRL3_1|10245|NRRL3_10245	NRRL3_10245
jgi|Aspni_NRRL3_1|10246|NRRL3_10246	NRRL3_10246
jgi|Aspni_NRRL3_1|10247|NRRL3_10247	NRRL3_10247
jgi|Aspni_NRRL3_1|10248|NRRL3_10248	NRRL3_10248
jgi|Aspni_NRRL3_1|10249|NRRL3_10249	NRRL3_10249
jgi|Aspni_NRRL3_1|10250|NRRL3_10250	NRRL3_10250
jgi|Aspni_NRRL3_1|10251|NRRL3_10251	NRRL3_10251
jgi|Aspni_NRRL3_1|10252|NRRL3_10252	NRRL3_10252
jgi|Aspni_NRRL3_1|10253|NRRL3_10253	NRRL3_10253
jgi|Aspni_NRRL3_1|10254|NRRL3_10254	NRRL3_10254
jgi|Aspni_NRRL3_1|10255|NRRL3_10255	NRRL3_10255
jgi|Aspni_NRRL3_1|10256|NRRL3_10256	NRRL3_10256
jgi|Aspni_NRRL3_1|10257|NRRL3_10257	NRRL3_10257
jgi|Aspni_NRRL3_1|10258|NRRL3_10258	NRRL3_10258
jgi|Aspni_NRRL3_1|10259|NRRL3_10259	NRRL3_10259
jgi|Aspni_NRRL3_1|10260|NRRL3_10260	NRRL3_10260
jgi|Aspni_NRRL3_1|10261|NRRL3_10261	NRRL3_10261
jgi|Aspni_NRRL3_1|10262|NRRL3_10262	NRRL3_10262
jgi|Aspni_NRRL3_1|10263|NRRL3_10263	NRRL3_10263
jgi|Aspni_NRRL3_1|10264|NRRL3_10264	NRRL3_10264
jgi|Aspni_NRRL3_1|10265|NRRL3_10265	NRRL3_10265
jgi|Aspni_NRRL3_1|10266|NRRL3_10266	NRRL3_10266
jgi|Aspni_NRRL3_1|10267|NRRL3_10267	NRRL3_10267
jgi|Aspni_NRRL3_1|10268|NRRL3_10268	NRRL3_10268
jgi|Aspni_NRRL3_1|10269|NRRL3_10269	NRRL3_10269
jgi|Aspni_NRRL3_1|10270|NRRL3_10270	NRRL3_10270
jgi|Aspni_NRRL3_1|10271|NRRL3_10271	NRRL3_10271
jgi|Aspni_NRRL3_1|10272|NRRL3_10272	NRRL3_10272
jgi|Aspni_NRRL3_1|10273|NRRL3_10273	NRRL3_10273
jgi|Aspni_NRRL3_1|10274|NRRL3_10274	NRRL3_10274
jgi|Aspni_NRRL3_1|10275|NRRL3_10275	NRRL3_10275
jgi|Aspni_NRRL3_1|10276|NRRL3_10276	NRRL3_10276
jgi|Aspni_NRRL3_1|10277|NRRL3_10277	NRRL3_10277
jgi|Aspni_NRRL3_1|10278|NRRL3_10278	NRRL3_10278
jgi|Aspni_NRRL3_1|10279|NRRL3_10279	NRRL3_10279
jgi|Aspni_NRRL3_1|10280|NRRL3_10280	NRRL3_10280
jgi|Aspni_NRRL3_1|10281|NRRL3_10281	NRRL3_10281
jgi|Aspni_NRRL3_1|10282|NRRL3_10282	NRRL3_10282
jgi|Aspni_NRRL3_1|10283|NRRL3_10283	NRRL3_10283
jgi|Aspni_NRRL3_1|10284|NRRL3_10284	NRRL3_10284
jgi|Aspni_NRRL3_1|10285|NRRL3_10285	NRRL3_10285
jgi|Aspni_NRRL3_1|10286|NRRL3_10286	NRRL3_10286
jgi|Aspni_NRRL3_1|10287|NRRL3_10287	NRRL3_10287
jgi|Aspni_NRRL3_1|10288|NRRL3_10288	NRRL3_10288
jgi|Aspni_NRRL3_1|10289|NRRL3_10289	NRRL3_10289
jgi|Aspni_NRRL3_1|10290|NRRL3_10290	NRRL3_10290
jgi|Aspni_NRRL3_1|10291|NRRL3_10291	NRRL3_10291
jgi|Aspni_NRRL3_1|10292|NRRL3_10292	NRRL3_10292
jgi|Aspni_NRRL3_1|10293|NRRL3_10293	NRRL3_10293
jgi|Aspni_NRRL3_1|10294|NRRL3_10294	NRRL3_10294
jgi|Aspni_NRRL3_1|10295|NRRL3_10295	NRRL3_10295
jgi|Aspni_NRRL3_1|10296|NRRL3_10296	NRRL3_10296
jgi|Aspni_NRRL3_1|10297|NRRL3_10297	NRRL3_10297
jgi|Aspni_NRRL3_1|10298|NRRL3_10298	NRRL3_10298
jgi|Aspni_NRRL3_1|10299|NRRL3_10299	NRRL3_10299
jgi|Aspni_NRRL3_1|10300|NRRL3_10300	NRRL3_10300
jgi|Aspni_NRRL3_1|10301|NRRL3_10301	NRRL3_10301
jgi|Aspni_NRRL3_1|10302|NRRL3_10302	NRRL3_10302
jgi|Aspni_NRRL3_1|10303|NRRL3_10303	NRRL3_10303
jgi|Aspni_NRRL3_1|10304|NRRL3_10304	NRRL3_10304
jgi|Aspni_NRRL3_1|10305|NRRL3_10305	NRRL3_10305
jgi|Aspni_NRRL3_1|10306|NRRL3_10306	NRRL3_10306
jgi|Aspni_NRRL3_1|10307|NRRL3_10307	NRRL3_10307
jgi|Aspni_NRRL3_1|10308|NRRL3_10308	NRRL3_10308
jgi|Aspni_NRRL3_1|10309|NRRL3_10309	NRRL3_10309
jgi|Aspni_NRRL3_1|10310|NRRL3_10310	NRRL3_10310
jgi|Aspni_NRRL3_1|10311|NRRL3_10311	NRRL3_10311
jgi|Aspni_NRRL3_1|10312|NRRL3_10312	NRRL3_10312
jgi|Aspni_NRRL3_1|10313|NRRL3_10313	NRRL3_10313
jgi|Aspni_NRRL3_1|10314|NRRL3_10314	NRRL3_10314
jgi|Aspni_NRRL3_1|10315|NRRL3_10315	NRRL3_10315
jgi|Aspni_NRRL3_1|10316|NRRL3_10316	NRRL3_10316
jgi|Aspni_NRRL3_1|10317|NRRL3_10317	NRRL3_10317
jgi|Aspni_NRRL3_1|10318|NRRL3_10318	NRRL3_10318
jgi|Aspni_NRRL3_1|10319|NRRL3_10319	NRRL3_10319
jgi|Aspni_NRRL3_1|10320|NRRL3_10320	NRRL3_10320
jgi|Aspni_NRRL3_1|10321|NRRL3_10321	NRRL3_10321
jgi|Aspni_NRRL3_1|10322|NRRL3_10322	NRRL3_10322
jgi|Aspni_NRRL3_1|10323|NRRL3_10323	NRRL3_10323
jgi|Aspni_NRRL3_1|10324|NRRL3_10324	NRRL3_10324
jgi|Aspni_NRRL3_1|10325|NRRL3_10325	NRRL3_10325
jgi|Aspni_NRRL3_1|10326|NRRL3_10326	NRRL3_10326
jgi|Aspni_NRRL3_1|10327|NRRL3_10327	NRRL3_10327
jgi|Aspni_NRRL3_1|10328|NRRL3_10328	NRRL3_10328
jgi|Aspni_NRRL3_1|10329|NRRL3_10329	NRRL3_10329
jgi|Aspni_NRRL3_1|10330|NRRL3_10330	NRRL3_10330
jgi|Aspni_NRRL3_1|10331|NRRL3_10331	NRRL3_10331
jgi|Aspni_NRRL3_1|10332|NRRL3_10332	NRRL3_10332
jgi|Aspni_NRRL3_1|10333|NRRL3_10333	NRRL3_10333
jgi|Aspni_NRRL3_1|10334|NRRL3_10334	NRRL3_10334
jgi|Aspni_NRRL3_1|10335|NRRL3_10335	NRRL3_10335
jgi|Aspni_NRRL3_1|10336|NRRL3_10336	NRRL3_10336
jgi|Aspni_NRRL3_1|10337|NRRL3_10337	NRRL3_10337
jgi|Aspni_NRRL3_1|10338|NRRL3_10338	NRRL3_10338
jgi|Aspni_NRRL3_1|10339|NRRL3_10339	NRRL3_10339
jgi|Aspni_NRRL3_1|10340|NRRL3_10340	NRRL3_10340
jgi|Aspni_NRRL3_1|10341|NRRL3_10341	NRRL3_10341
jgi|Aspni_NRRL3_1|10342|NRRL3_10342	NRRL3_10342
jgi|Aspni_NRRL3_1|10343|NRRL3_10343	NRRL3_10343
jgi|Aspni_NRRL3_1|10344|NRRL3_10344	NRRL3_10344
jgi|Aspni_NRRL3_1|10345|NRRL3_10345	NRRL3_10345
jgi|Aspni_NRRL3_1|10346|NRRL3_10346	NRRL3_10346
jgi|Aspni_NRRL3_1|10347|NRRL3_10347	NRRL3_10347
jgi|Aspni_NRRL3_1|10348|NRRL3_10348	NRRL3_10348
jgi|Aspni_NRRL3_1|10349|NRRL3_10349	NRRL3_10349
jgi|Aspni_NRRL3_1|10350|NRRL3_10350	NRRL3_10350
jgi|Aspni_NRRL3_1|10351|NRRL3_10351	NRRL3_10351
jgi|Aspni_NRRL3_1|10352|NRRL3_10352	NRRL3_10352
jgi|Aspni_NRRL3_1|10353|NRRL3_10353	NRRL3_10353
jgi|Aspni_NRRL3_1|10354|NRRL3_10354	NRRL3_10354
jgi|Aspni_NRRL3_1|10355|NRRL3_10355	NRRL3_10355
jgi|Aspni_NRRL3_1|10356|NRRL3_10356	NRRL3_10356
jgi|Aspni_NRRL3_1|10357|NRRL3_10357	NRRL3_10357
jgi|Aspni_NRRL3_1|10358|NRRL3_10358	NRRL3_10358
jgi|Aspni_NRRL3_1|10359|NRRL3_10359	NRRL3_10359
jgi|Aspni_NRRL3_1|10360|NRRL3_10360	NRRL3_10360
jgi|Aspni_NRRL3_1|10361|NRRL3_10361	NRRL3_10361
jgi|Aspni_NRRL3_1|10362|NRRL3_10362	NRRL3_10362
jgi|Aspni_NRRL3_1|10363|NRRL3_10363	NRRL3_10363
jgi|Aspni_NRRL3_1|10364|NRRL3_10364	NRRL3_10364
jgi|Aspni_NRRL3_1|10365|NRRL3_10365	NRRL3_10365
jgi|Aspni_NRRL3_1|10366|NRRL3_10366	NRRL3_10366
jgi|Aspni_NRRL3_1|10367|NRRL3_10367	NRRL3_10367
jgi|Aspni_NRRL3_1|10368|NRRL3_10368	NRRL3_10368
jgi|Aspni_NRRL3_1|10369|NRRL3_10369	NRRL3_10369
jgi|Aspni_NRRL3_1|10370|NRRL3_10370	NRRL3_10370
jgi|Aspni_NRRL3_1|10371|NRRL3_10371	NRRL3_10371
jgi|Aspni_NRRL3_1|10372|NRRL3_10372	NRRL3_10372
jgi|Aspni_NRRL3_1|10373|NRRL3_10373	NRRL3_10373
jgi|Aspni_NRRL3_1|10374|NRRL3_10374	NRRL3_10374
jgi|Aspni_NRRL3_1|10375|NRRL3_10375	NRRL3_10375
jgi|Aspni_NRRL3_1|10376|NRRL3_10376	NRRL3_10376
jgi|Aspni_NRRL3_1|10377|NRRL3_10377	NRRL3_10377
jgi|Aspni_NRRL3_1|10378|NRRL3_10378	NRRL3_10378
jgi|Aspni_NRRL3_1|10379|NRRL3_10379	NRRL3_10379
jgi|Aspni_NRRL3_1|10380|NRRL3_10380	NRRL3_10380
jgi|Aspni_NRRL3_1|10381|NRRL3_10381	NRRL3_10381
jgi|Aspni_NRRL3_1|10382|NRRL3_10382	NRRL3_10382
jgi|Aspni_NRRL3_1|10383|NRRL3_10383	NRRL3_10383
jgi|Aspni_NRRL3_1|10384|NRRL3_10384	NRRL3_10384
jgi|Aspni_NRRL3_1|10385|NRRL3_10385	NRRL3_10385
jgi|Aspni_NRRL3_1|10386|NRRL3_10386	NRRL3_10386
jgi|Aspni_NRRL3_1|10387|NRRL3_10387	NRRL3_10387
jgi|Aspni_NRRL3_1|10388|NRRL3_10388	NRRL3_10388
jgi|Aspni_NRRL3_1|10389|NRRL3_10389	NRRL3_10389
jgi|Aspni_NRRL3_1|10390|NRRL3_10390	NRRL3_10390
jgi|Aspni_NRRL3_1|10391|NRRL3_10391	NRRL3_10391
jgi|Aspni_NRRL3_1|10392|NRRL3_10392	NRRL3_10392
jgi|Aspni_NRRL3_1|10393|NRRL3_10393	NRRL3_10393
jgi|Aspni_NRRL3_1|10394|NRRL3_10394	NRRL3_10394
jgi|Aspni_NRRL3_1|10395|NRRL3_10395	NRRL3_10395
jgi|Aspni_NRRL3_1|10396|NRRL3_10396	NRRL3_10396
jgi|Aspni_NRRL3_1|10397|NRRL3_10397	NRRL3_10397
jgi|Aspni_NRRL3_1|10398|NRRL3_10398	NRRL3_10398
jgi|Aspni_NRRL3_1|10399|NRRL3_10399	NRRL3_10399
jgi|Aspni_NRRL3_1|10400|NRRL3_10400	NRRL3_10400
jgi|Aspni_NRRL3_1|10401|NRRL3_10401	NRRL3_10401
jgi|Aspni_NRRL3_1|10402|NRRL3_10402	NRRL3_10402
jgi|Aspni_NRRL3_1|10403|NRRL3_10403	NRRL3_10403
jgi|Aspni_NRRL3_1|10404|NRRL3_10404	NRRL3_10404
jgi|Aspni_NRRL3_1|10405|NRRL3_10405	NRRL3_10405
jgi|Aspni_NRRL3_1|10406|NRRL3_10406	NRRL3_10406
jgi|Aspni_NRRL3_1|10407|NRRL3_10407	NRRL3_10407
jgi|Aspni_NRRL3_1|10408|NRRL3_10408	NRRL3_10408
jgi|Aspni_NRRL3_1|10409|NRRL3_10409	NRRL3_10409
jgi|Aspni_NRRL3_1|10410|NRRL3_10410	NRRL3_10410
jgi|Aspni_NRRL3_1|10411|NRRL3_10411	NRRL3_10411
jgi|Aspni_NRRL3_1|10412|NRRL3_10412	NRRL3_10412
jgi|Aspni_NRRL3_1|10413|NRRL3_10413	NRRL3_10413
jgi|Aspni_NRRL3_1|10414|NRRL3_10414	NRRL3_10414
jgi|Aspni_NRRL3_1|10415|NRRL3_10415	NRRL3_10415
jgi|Aspni_NRRL3_1|10416|NRRL3_10416	NRRL3_10416
jgi|Aspni_NRRL3_1|10417|NRRL3_10417	NRRL3_10417
jgi|Aspni_NRRL3_1|10418|NRRL3_10418	NRRL3_10418
jgi|Aspni_NRRL3_1|10419|NRRL3_10419	NRRL3_10419
jgi|Aspni_NRRL3_1|10420|NRRL3_10420	NRRL3_10420
jgi|Aspni_NRRL3_1|10421|NRRL3_10421	NRRL3_10421
jgi|Aspni_NRRL3_1|10422|NRRL3_10422	NRRL3_10422
jgi|Aspni_NRRL3_1|10423|NRRL3_10423	NRRL3_10423
jgi|Aspni_NRRL3_1|10424|NRRL3_10424	NRRL3_10424
jgi|Aspni_NRRL3_1|10425|NRRL3_10425	NRRL3_10425
jgi|Aspni_NRRL3_1|10426|NRRL3_10426	NRRL3_10426
jgi|Aspni_NRRL3_1|10427|NRRL3_10427	NRRL3_10427
jgi|Aspni_NRRL3_1|10428|NRRL3_10428	NRRL3_10428
jgi|Aspni_NRRL3_1|10429|NRRL3_10429	NRRL3_10429
jgi|Aspni_NRRL3_1|10430|NRRL3_10430	NRRL3_10430
jgi|Aspni_NRRL3_1|10431|NRRL3_10431	NRRL3_10431
jgi|Aspni_NRRL3_1|10432|NRRL3_10432	NRRL3_10432
jgi|Aspni_NRRL3_1|10433|NRRL3_10433	NRRL3_10433
jgi|Aspni_NRRL3_1|10434|NRRL3_10434	NRRL3_10434
jgi|Aspni_NRRL3_1|10435|NRRL3_10435	NRRL3_10435
jgi|Aspni_NRRL3_1|10436|NRRL3_10436	NRRL3_10436
jgi|Aspni_NRRL3_1|10437|NRRL3_10437	NRRL3_10437
jgi|Aspni_NRRL3_1|10438|NRRL3_10438	NRRL3_10438
jgi|Aspni_NRRL3_1|10439|NRRL3_10439	NRRL3_10439
jgi|Aspni_NRRL3_1|10440|NRRL3_10440	NRRL3_10440
jgi|Aspni_NRRL3_1|10441|NRRL3_10441	NRRL3_10441
jgi|Aspni_NRRL3_1|10442|NRRL3_10442	NRRL3_10442
jgi|Aspni_NRRL3_1|10443|NRRL3_10443	NRRL3_10443
jgi|Aspni_NRRL3_1|10444|NRRL3_10444	NRRL3_10444
jgi|Aspni_NRRL3_1|10445|NRRL3_10445	NRRL3_10445
jgi|Aspni_NRRL3_1|10446|NRRL3_10446	NRRL3_10446
jgi|Aspni_NRRL3_1|10447|NRRL3_10447	NRRL3_10447
jgi|Aspni_NRRL3_1|10448|NRRL3_10448	NRRL3_10448
jgi|Aspni_NRRL3_1|10449|NRRL3_10449	NRRL3_10449
jgi|Aspni_NRRL3_1|10450|NRRL3_10450	NRRL3_10450
jgi|Aspni_NRRL3_1|10451|NRRL3_10451	NRRL3_10451
jgi|Aspni_NRRL3_1|10452|NRRL3_10452	NRRL3_10452
jgi|Aspni_NRRL3_1|10453|NRRL3_10453	NRRL3_10453
jgi|Aspni_NRRL3_1|10454|NRRL3_10454	NRRL3_10454
jgi|Aspni_NRRL3_1|10455|NRRL3_10455	NRRL3_10455
jgi|Aspni_NRRL3_1|10456|NRRL3_10456	NRRL3_10456
jgi|Aspni_NRRL3_1|10457|NRRL3_10457	NRRL3_10457
jgi|Aspni_NRRL3_1|10458|NRRL3_10458	NRRL3_10458
jgi|Aspni_NRRL3_1|10459|NRRL3_10459	NRRL3_10459
jgi|Aspni_NRRL3_1|10460|NRRL3_10460	NRRL3_10460
jgi|Aspni_NRRL3_1|10461|NRRL3_10461	NRRL3_10461
jgi|Aspni_NRRL3_1|10462|NRRL3_10462	NRRL3_10462
jgi|Aspni_NRRL3_1|10463|NRRL3_10463	NRRL3_10463
jgi|Aspni_NRRL3_1|10464|NRRL3_10464	NRRL3_10464
jgi|Aspni_NRRL3_1|10465|NRRL3_10465	NRRL3_10465
jgi|Aspni_NRRL3_1|10466|NRRL3_10466	NRRL3_10466
jgi|Aspni_NRRL3_1|10467|NRRL3_10467	NRRL3_10467
jgi|Aspni_NRRL3_1|10468|NRRL3_10468	NRRL3_10468
jgi|Aspni_NRRL3_1|10469|NRRL3_10469	NRRL3_10469
jgi|Aspni_NRRL3_1|10470|NRRL3_10470	NRRL3_10470
jgi|Aspni_NRRL3_1|10471|NRRL3_10471	NRRL3_10471
jgi|Aspni_NRRL3_1|10472|NRRL3_10472	NRRL3_10472
jgi|Aspni_NRRL3_1|10473|NRRL3_10473	NRRL3_10473
jgi|Aspni_NRRL3_1|10474|NRRL3_10474	NRRL3_10474
jgi|Aspni_NRRL3_1|10475|NRRL3_10475	NRRL3_10475
jgi|Aspni_NRRL3_1|10476|NRRL3_10476	NRRL3_10476
jgi|Aspni_NRRL3_1|10477|NRRL3_10477	NRRL3_10477
jgi|Aspni_NRRL3_1|10478|NRRL3_10478	NRRL3_10478
jgi|Aspni_NRRL3_1|10479|NRRL3_10479	NRRL3_10479
jgi|Aspni_NRRL3_1|10480|NRRL3_10480	NRRL3_10480
jgi|Aspni_NRRL3_1|10481|NRRL3_10481	NRRL3_10481
jgi|Aspni_NRRL3_1|10482|NRRL3_10482	NRRL3_10482
jgi|Aspni_NRRL3_1|10483|NRRL3_10483	NRRL3_10483
jgi|Aspni_NRRL3_1|10484|NRRL3_10484	NRRL3_10484
jgi|Aspni_NRRL3_1|10485|NRRL3_10485	NRRL3_10485
jgi|Aspni_NRRL3_1|10486|NRRL3_10486	NRRL3_10486
jgi|Aspni_NRRL3_1|10487|NRRL3_10487	NRRL3_10487
jgi|Aspni_NRRL3_1|10488|NRRL3_10488	NRRL3_10488
jgi|Aspni_NRRL3_1|10489|NRRL3_10489	NRRL3_10489
jgi|Aspni_NRRL3_1|10490|NRRL3_10490	NRRL3_10490
jgi|Aspni_NRRL3_1|10491|NRRL3_10491	NRRL3_10491
jgi|Aspni_NRRL3_1|10492|NRRL3_10492	NRRL3_10492
jgi|Aspni_NRRL3_1|10493|NRRL3_10493	NRRL3_10493
jgi|Aspni_NRRL3_1|10494|NRRL3_10494	NRRL3_10494
jgi|Aspni_NRRL3_1|10495|NRRL3_10495	NRRL3_10495
jgi|Aspni_NRRL3_1|10496|NRRL3_10496	NRRL3_10496
jgi|Aspni_NRRL3_1|10497|NRRL3_10497	NRRL3_10497
jgi|Aspni_NRRL3_1|10498|NRRL3_10498	NRRL3_10498
jgi|Aspni_NRRL3_1|10499|NRRL3_10499	NRRL3_10499
jgi|Aspni_NRRL3_1|10500|NRRL3_10500	NRRL3_10500
jgi|Aspni_NRRL3_1|10501|NRRL3_10501	NRRL3_10501
jgi|Aspni_NRRL3_1|10502|NRRL3_10502	NRRL3_10502
jgi|Aspni_NRRL3_1|10503|NRRL3_10503	NRRL3_10503
jgi|Aspni_NRRL3_1|10504|NRRL3_10504	NRRL3_10504
jgi|Aspni_NRRL3_1|10505|NRRL3_10505	NRRL3_10505
jgi|Aspni_NRRL3_1|10506|NRRL3_10506	NRRL3_10506
jgi|Aspni_NRRL3_1|10507|NRRL3_10507	NRRL3_10507
jgi|Aspni_NRRL3_1|10508|NRRL3_10508	NRRL3_10508
jgi|Aspni_NRRL3_1|10509|NRRL3_10509	NRRL3_10509
jgi|Aspni_NRRL3_1|10510|NRRL3_10510	NRRL3_10510
jgi|Aspni_NRRL3_1|10511|NRRL3_10511	NRRL3_10511
jgi|Aspni_NRRL3_1|10512|NRRL3_10512	NRRL3_10512
jgi|Aspni_NRRL3_1|10513|NRRL3_10513	NRRL3_10513
jgi|Aspni_NRRL3_1|10514|NRRL3_10514	NRRL3_10514
jgi|Aspni_NRRL3_1|10515|NRRL3_10515	NRRL3_10515
jgi|Aspni_NRRL3_1|10516|NRRL3_10516	NRRL3_10516
jgi|Aspni_NRRL3_1|10517|NRRL3_10517	NRRL3_10517
jgi|Aspni_NRRL3_1|10518|NRRL3_10518	NRRL3_10518
jgi|Aspni_NRRL3_1|10519|NRRL3_10519	NRRL3_10519
jgi|Aspni_NRRL3_1|10520|NRRL3_10520	NRRL3_10520
jgi|Aspni_NRRL3_1|10521|NRRL3_10521	NRRL3_10521
jgi|Aspni_NRRL3_1|10522|NRRL3_10522	NRRL3_10522
jgi|Aspni_NRRL3_1|10523|NRRL3_10523	NRRL3_10523
jgi|Aspni_NRRL3_1|10524|NRRL3_10524	NRRL3_10524
jgi|Aspni_NRRL3_1|10525|NRRL3_10525	NRRL3_10525
jgi|Aspni_NRRL3_1|10526|NRRL3_10526	NRRL3_10526
jgi|Aspni_NRRL3_1|10527|NRRL3_10527	NRRL3_10527
jgi|Aspni_NRRL3_1|10528|NRRL3_10528	NRRL3_10528
jgi|Aspni_NRRL3_1|10529|NRRL3_10529	NRRL3_10529
jgi|Aspni_NRRL3_1|10530|NRRL3_10530	NRRL3_10530
